code,korean_title,english_title,genre_list,country,released_date,director,actors
159830,너의 췌장을 먹고 싶어,letmeeatyourpancreas,['드라마'],['일본'], 2017.10.25,츠키카와 쇼,"['하마베 미나미(야마우치 사쿠라)', ' 키타무라 타쿠미(나)더보기']"
199864,크리스마스 연대기: 두 번째 이야기,thechristmaschronicles,"['코미디', '가족']",['미국'], 2020.11.25,크리스 콜럼버스,"['커트 러셀', ' 골디 혼', ' 다비 캠프더보기']"
158124,더 트라이브,thetribe,"['드라마', 'SF', '스릴러']",['미국'],,록시 시,"['제시카 로테', ' 앤 윈터스더보기']"
89009,사브리나,sabrina,"['코미디', '드라마']",['스페인'],,세르지오 콜메나르,"['마르타 탑데비라', ' 조르디 빌체스더보기']"
168059,브레이븐,braven,"['액션', '드라마']",['캐나다'], 2018.09.13,린 오딩,"['제이슨 모모아(조 브레이븐)', ' 스티븐 랭(린든)', ' 가렛 딜라헌트(카센)더보기']"
182513,크리스마스 스위치,theprincessswitch,['멜로/로맨스'],['미국'],,마이크 롤,"['바네사 허진스', ' 닉 사가', ' 샘 팔라디오더보기']"
177397,캠 걸스,cam,"['공포', '미스터리', '스릴러']",['미국'],,다니엘 골든하버,"['매들린 브루어', ' 패치 다라그더보기']"
178751,카우보이의 노래,theballadofbusterscruggs,['서부'],['미국'],,"에단 코엔, 조엘 코엔","['제임스 프랭코', ' 리암 니슨', ' 데이빗 크럼홀츠더보기']"
195681,팔로우 미,followme,['스릴러'],['미국'], 2020.10.22,윌 워닉,"['키건 앨런(콜)', ' 홀랜드 로던(에린)더보기']"
179868,메이 더 데빌 테이크 유,maythedeviltakeyou,['공포'],['인도네시아'],,티모 타잔토,"['첼시 이스란', ' 레이 사헤타피더보기']"
168479,식스 빌로우,6belowmiracleonthemountain,"['드라마', '스릴러']",['미국'], 2018.01.25,스캇 워프,['조쉬 하트넷(에릭)더보기']
176902,슬럼가 대습격,buybust,['액션'],['필리핀'],,에릭 마티,"['앤 커티스', ' 추티몬 추엥차로엔수키잉', ' 노니 부엔카미노더보기']"
171538,아웃로 킹,outlawking,"['액션', '드라마']",['영국'],,데이빗 맥킨지,"['크리스 파인', ' 애런 존슨', ' 스티븐 딜레인더보기']"
168018,이스케이프 플랜 2: 하데스,escapeplan2hades,"['액션', '스릴러']",['미국'], 2018.11.08,스티븐 C. 밀러,"['실베스터 스탤론', ' 데이브 바티스타', ' 제이미 킹더보기']"
192470,리마스터드: 닉슨 vs 맨 인 블랙,remasteredtrickydickandthemaninblack,['다큐멘터리'],['미국'],,"사라 도사, 바바라 코플",['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t15세 관람가\n\n']
31234,바람의 저편,theothersideofthewind,"['코미디', '드라마']",['미국'],,오손 웰즈,"['스테판 오드랑', ' 피터 보그다노비치', ' 끌로드 샤브롤더보기']"
142324,데스노트: 더 뉴 월드,deathnote,"['액션', '스릴러']",['일본'], 2017.03.29,사토 신스케,"['히가시데 마사히로(미시마)', ' 이케마츠 소스케(류자키)', ' 토다 에리카(미사)더보기']"
156091,심야식당2,midnightdiner2,['드라마'],['일본'], 2017.06.08,마츠오카 조지,['코바야시 카오루(마스터)더보기']
175099,아워 하우스,ourhouse,"['드라마', '공포', '스릴러']","['캐나다', '독일', '미국']",,앤서니 스콧 번스,"['니콜라 펠츠', ' 토마스 만더보기']"
148847,헤너럴 루나,heneralluna,['액션'],['필리핀'],,제롤 타로그,['존 아실라더보기']
180005,건 시티,guncity,['스릴러'],['스페인'],,다니 델 라 토레,['루이스 토사더보기']
182597,제페,jefe,['코미디'],['스페인'],,세르지오 바레존,"['루이스 칼레조', ' 후아나 아코스타', ' 카를로 둘시더보기']"
157500,마이펫 오지,ozzy,['애니메이션'],['스페인'], 2017.02.16,"알베르토 로드리게즈, 나초 라 까사","['남도형(오지 목소리)', ' 정은지(캐리 목소리)', ' 김현욱(프롱키 목소리)더보기']"
133129,"고산자, 대동여지도",themapagainsttheworld,['드라마'],['한국'], 2016.09.07,강우석,"['차승원(김정호)', ' 유준상(흥선대원군)더보기']"
140731,분노의 질주: 더 익스트림,thefateofthefurious,"['액션', '범죄', '스릴러']","['미국', '일본', '프랑스', '캐나다']",2020.03.19 2017.04.12,F. 게리 그레이,"['빈 디젤(도미닉 토레토)', ' 드웨인 존슨(루크 홉스)', ' 샤를리즈 테론(사이퍼)더보기']"
172167,닌자 배트맨,batmanninja,"['애니메이션', '액션']","['일본', '미국']",,미즈사키 준페이,"['야마데라 코이치', ' 타카기 와타루', ' 카쿠마 아이더보기']"
172769,루킹 글라스,lookingglass,['스릴러'],"['캐나다', '미국']", 2018.06.07,팀 헌터,"['니콜라스 케이지', ' 로빈 튜니더보기']"
113624,더 나잇 컴즈 포 어스,thenightcomesforus,"['액션', '스릴러']","['인도네시아', '미국']",,티모 타잔토,"['이코 우웨이스', ' 줄리 에스텔', ' 조 타슬림더보기']"
109906,인랑,illangthewolfbrigade,"['SF', '액션']",['한국'], 2018.07.25,김지운,"['강동원(임중경)', ' 한효주(이윤희)', ' 정우성(장진태)더보기']"
171490,나의 작은 시인에게,thekindergartenteacher,['드라마'],['미국'], 2019.04.04,사라 코랑겔로,"['매기 질렌할(리사 스피넬리)', ' 파커 세바크(지미 로이)더보기']"
163846,복수의 사도,apostle,['스릴러'],['영국'],,가렛 에반스,"['댄 스티븐스', ' 마이클 쉰', ' 루시 보인턴더보기']"
47174,쿤티라낙,kuntilanak,['공포'],['인도네시아'],,리잘 만토바니,"['줄리 에스텔', ' 에반 샌더스더보기']"
167581,사탄이 두려워한 대장장이,errementaritheblacksmithandthedevil,['판타지'],['스페인'],,폴 우르키조 알리조,"['이치아르 이투뇨', ' 에넨코 사가르도이더보기']"
178096,7월 22일,22-Jul,"['드라마', '스릴러']","['노르웨이', '아이슬란드']",,폴 그린그래스,"['쏜뵨 하르', ' 앤더스 다니엘슨 리', ' 라스 아렌츠-핸슨더보기']"
169218,프라이빗 라이프,privatelife,['드라마'],['미국'],,타마라 젠킨스,"['폴 지아마티', ' 캐서린 한더보기']"
128293,말레보렌트,malevolent,['스릴러'],['미국'],,카를로스 R. 발렌시아,"['토니 어베이트', ' 사만다 레스터더보기']"
133424,데몰리션,demolition,['드라마'],['미국'], 2016.07.13,장 마크 발레,"['제이크 질렌할(데이비스)', ' 나오미 왓츠(캐런)', ' 크리스 쿠퍼(필)더보기']"
172771,오퍼레이션 피날레,operationfinale,"['드라마', '스릴러']",['미국'],,크리스 웨이츠,"['오스카 아이삭', ' 헤일리 루 리차드슨', ' 멜라니 로랑더보기']"
191370,스파이,thespy,"['드라마', '전쟁']",['노르웨이'],,얀스 욘손,"['잉그리드 볼소 베르달', ' 롤프 라스가드', ' 알렉산더 슈어더보기']"
57723,타짜,tazzathehighrollers,"['범죄', '드라마', '코미디', '스릴러']",['한국'],2021.12.01 2006.09.28,최동훈,"['조승우(고니)', ' 김혜수(정 마담)', ' 백윤식(평경장)더보기']"
36344,지구를 지켜라!,savethegreenplanet,"['SF', '스릴러']",['한국'], 2003.04.04,장준환,"['신하균(병구)', ' 백윤식(강사장)더보기']"
58085,거룩한 계보,righteousties,"['드라마', '액션']",['한국'], 2006.10.19,장진,"['정재영(동치성)', ' 정준호(김주중)', ' 류승룡(정순탄)더보기']"
35628,여고괴담 3 - 여우 계단,whisperingcorridors3wishingstairs,"['공포', '스릴러']",['한국'], 2003.08.01,윤재연,"['송지효(진성)', ' 박한별(소희)', ' 조안(혜주)더보기']"
32610,공공의 적,publicenemy,"['범죄', '액션']",['한국'], 2002.01.25,강우석,"['설경구(강철중)', ' 이성재(조규환)더보기']"
48747,밀양,secretsunshine,['드라마'],['한국'], 2007.05.23,이창동,"['전도연(피아노 학원 강사', ' 이신애)', ' 송강호(카센터 사장', ' 김종찬)더보기']"
66510,스카우트,scout,"['코미디', '멜로/로맨스']",['한국'], 2007.11.14,김현석,"['임창정(호창)', ' 엄지원(세영)더보기']"
191367,나는 결백하다,quick,"['범죄', '스릴러']",['스웨덴'],,미카엘 하프스트롬,"['요나스 칼손', ' 다비드 덴칙', ' 알바 어거스트더보기']"
37235,하류인생,ragingyears,['드라마'],['한국'], 2004.05.21,임권택,"['조승우(최태웅)', ' 김규리(박혜옥)더보기']"
34501,실미도,silmido,"['전쟁', '스릴러', '드라마', '액션']",['한국'], 2003.12.24,강우석,"['설경구(강인찬 - 684부대 제3조장)', ' 안성기(최재현 준위)', ' 허준호(조 중사)더보기']"
73285,프레데터스,predators,"['SF', '스릴러', '액션', '모험']",['미국'], 2010.08.26,님로드 앤탈,"['애드리언 브로디(로이스)', ' 앨리스 브라가(이사벨)더보기']"
89873,용의자X,perfectnumber,['미스터리'],['한국'], 2012.10.18,방은진,"['류승범(석고)', ' 이요원(화선)', ' 조진웅(민범)더보기']"
146407,다크타워: 희망의 탑,thedarktower,"['액션', '모험', '판타지']",['미국'], 2017.08.23,니콜라이 아르셀,"['이드리스 엘바(롤랜드/건슬링어)', ' 매튜 맥커너히(맨 인 블랙/월터)', ' 톰 테일러(제이크 챔버스)더보기']"
35939,클래식,theclassic,"['멜로/로맨스', '드라마']",['한국'], 2003.01.30,곽재용,"['손예진(지혜/주희)', ' 조승우(준하)', ' 조인성(상민)더보기']"
37261,알 포인트,rpoint,"['공포', '미스터리', '액션', '전쟁']",['한국'], 2004.08.20,공수창,"['감우성(최태인 중위)', ' 손병호(진창록 중사)', ' 박원상(마원균 병장)더보기']"
49529,펜트하우스 코끼리,searchingfortheelephant,['드라마'],['한국'], 2009.11.05,정승구,"['장혁(사진작가', ' 현우)', ' 조동혁(성형외과 전문의', ' 민석)', ' 이상우(금융가', ' 진혁)더보기']"
121090,우리는 형제입니다,wearebrothers,"['코미디', '가족']",['한국'], 2014.10.23,장진,"['조진웅(박상연)', ' 김성균(박하연)', ' 김영애(승자)더보기']"
91391,577 프로젝트,project577,"['코미디', '드라마']",['한국'], 2012.08.30,이근우,"['공효진(본인)', ' 하정우(본인)더보기']"
35938,동갑내기 과외하기,mytutorfriend,['코미디'],['한국'], 2003.02.07,김경형,"['김하늘(수완)', ' 권상우(지훈)더보기']"
89606,내 아내의 모든 것,allaboutmywife,"['멜로/로맨스', '코미디']",['한국'], 2012.05.17,민규동,"['임수정(연정인)', ' 이선균(이두현)', ' 류승룡(장성기)더보기']"
34971,밀애,ardor,"['드라마', '멜로/로맨스']",['한국'], 2002.11.08,변영주,"['김윤진(미흔)', ' 이종원(인규)', ' 계성용(호경)더보기']"
36451,바람난 가족,agoodlawyerswife,['드라마'],['한국'], 2003.08.15,임상수,"['문소리(은호정)', ' 황정민(주영작)', ' 윤여정(시어머니 홍병한)더보기']"
62566,마파도 2,mapado2,"['코미디', '모험']",['한국'], 2007.01.18,이상훈,"['이문식(나충수)', ' 김지영(영광댁/간장 귀신)', ' 여운계(회장댁)더보기']"
158885,콜 미 바이 유어 네임,callmebyyourname,"['드라마', '멜로/로맨스']","['이탈리아', '프랑스', '브라질', '미국']",2020.06.11 2018.03.22,루카 구아다니노,"['티모시 샬라메(엘리오)', ' 아미 해머(올리버)더보기']"
50932,비열한 거리,adirtycarnival,"['범죄', '액션', '느와르']",['한국'], 2006.06.15,유하,"['조인성(병두)', ' 천호진(황 회장)', ' 남궁민(민호)더보기']"
152656,쥬만지: 새로운 세계,jumanjiwelcometothejungle,"['액션', '모험']",['미국'], 2018.01.03,제이크 캐스단,"['드웨인 존슨(닥터 브레이브스톤/스펜서)', ' 잭 블랙(셸리 오베론/베서니)', ' 케빈 하트(무스 핀바/프리지)더보기']"
30037,탈옥자들,jailbreakers,[],['미국'],,윌리엄 프리드킨,"['숀 월렌', ' 탤버트 모턴', ' 애드리언 브로디더보기']"
36956,아라한 장풍대작전,arahan,"['액션', '코미디', '판타지']",['한국'], 2004.04.30,류승완,"['류승범(열혈순경 상환)', ' 윤소이(상큼도인 의진)', ' 안성기(자운)더보기']"
65429,지금 사랑하는 사람과 살고 있습니까?,lovenow,"['멜로/로맨스', '드라마']",['한국'], 2007.08.15,정윤수,"['엄정화(서유나)', ' 박용우(정민재)', ' 이동건(박영준)더보기']"
39422,마파도,mapado,"['코미디', '모험']",['한국'], 2005.03.10,추창민,"['이정진(엄재철)', ' 이문식(나충수)더보기']"
66002,미쓰 홍당무,crushandblush,"['코미디', '드라마']",['한국'], 2008.10.16,이경미,"['공효진(양미숙)', ' 이종혁(서종철)', ' 서우(종철의 딸', ' 서종희)더보기']"
136893,좋아해줘,likeforlikes,"['멜로/로맨스', '코미디']",['한국'], 2016.02.17,박현진,"['이미연(조경아)', ' 최지우(함주란)', ' 김주혁(정성찬)더보기']"
35172,가문의 영광,marryingthemafia,"['코미디', '액션', '멜로/로맨스']",['한국'], 2002.09.13,정흥순,"['정준호(박대서)', ' 김정은(장진경)', ' 유동근(장인태)더보기']"
88227,블레이드 러너 2049,bladerunner2049,"['SF', '액션']","['영국', '캐나다', '미국']", 2017.10.12,드니 빌뇌브,"['라이언 고슬링(K)', ' 해리슨 포드(릭 데커드)더보기']"
40033,혈의 누,bloodrain,"['범죄', '스릴러', '미스터리']",['한국'], 2005.05.04,김대승,"['차승원(이원규)', ' 박용우(김인권)', ' 지성(두호)더보기']"
39482,공공의 적 2,anotherpublicenemy,"['드라마', '범죄']",['한국'], 2005.01.27,강우석,"['설경구(강철중)', ' 정준호(한상우)더보기']"
58018,화려한 휴가,18-May,['드라마'],['한국'], 2007.07.25,김지훈,"['김상경(강민우)', ' 안성기(박흥수)', ' 이요원(박신애)더보기']"
41705,한반도,hanbando,"['드라마', '액션', '스릴러']",['한국'], 2006.07.13,강우석,"['조재현(최민재 박사)', ' 차인표(국정원 서기관 이상현)', ' 안성기(대한민국 대통령)더보기']"
30984,신라의 달밤,kickthemoon,"['코미디', '액션']",['한국'], 2001.06.23,김상진,"['이성재(박영준)', ' 차승원(최기동)', ' 김혜수(민주란)더보기']"
52375,굿모닝 프레지던트,goodmorningpresident,['코미디'],['한국'], 2009.10.22,장진,"['이순재(대통령', ' 김정호)', ' 장동건(후임 대통령', ' 차지욱)', ' 고두심(후임 대통령', ' 한경자)더보기']"
143402,베이비 드라이버,babydriver,"['액션', '범죄', '스릴러']","['영국', '미국']", 2017.09.13,에드가 라이트,"['안셀 엘고트(베이비)', ' 케빈 스페이시(박사)', ' 릴리 제임스(데보라)더보기']"
83268,댄싱퀸,dancingqueen,"['코미디', '드라마']",['한국'], 2012.01.18,이석훈,"['황정민(정민)', ' 엄정화(정화)더보기']"
143937,더 가디언즈,guardians,"['액션', '모험', 'SF']",['러시아 연방'], 2017.07.20,사릭 안드레아시안,"['세바스티안 시삭(레어)', ' 안톤 팜부쉬니(아서스)', ' 산자르 마디에브(칸)더보기']"
45416,아내가 결혼했다,mywifegotmarried,"['멜로/로맨스', '드라마']",['한국'], 2008.10.23,정윤수,"['손예진(주인아)', ' 김주혁(노덕훈)더보기']"
51076,내 사랑 내 곁에,closertoheaven,['드라마'],['한국'], 2009.09.24,박진표,"['하지원(장례지도사', ' 이지수)', ' 김명민(루게릭병 환자', ' 백종우)더보기']"
149512,재심,newtrial,['드라마'],['한국'], 2017.02.15,김태윤,"['정우(이준영)', ' 강하늘(조현우)', ' 김해숙(순임)더보기']"
55405,"달콤, 살벌한 연인",myscarygirl,"['멜로/로맨스', '코미디', '스릴러', '범죄']",['한국'], 2006.04.06,손재곤,"['박용우(황대우)', ' 최강희(이미나)', ' 조은지(백장미)더보기']"
158692,다마스쿠스 커버,damascuscover,"['스릴러', '액션', '미스터리']",['영국'],,다니엘 젤릭 버크,"['조나단 리스 마이어스', ' 올리비아 썰비', ' 존 허트더보기']"
164966,늑대의 어둠,holdthedark,"['스릴러', '모험', '드라마']",['미국'],,제레미 솔니에,"['알렉산더 스카스가드(버논)', ' 라일리 코프(메도라)', ' 제프리 라이트(러셀)더보기']"
192469,제3의 눈,the3rdeye,['공포'],['인도네시아'],,로키 소라야,['덴니 수마르고더보기']
